H2O_gs ID=1 IR-X	H2O_gs ID=1 IR-Y	H2O_es ID=1 IR-X	H2O_es ID=1 IR-Y
2945	0.004230161113908766	2945	0.2183494684968593
2950	0.004235394714836944	2950	0.22386556401534025
2955	0.004241169356294722	2955	0.22960201436297528
2960	0.004247489807901299	2960	0.23557073969023945
2965	0.004254361100681588	2965	0.2417844872246584
2970	0.004261788532705231	2970	0.2482569018284766
2975	0.004269777675022333	2975	0.25500260375909944
2980	0.004278334377906786	2980	0.2620372744943864
2985	0.004287464777418726	2985	0.2693777516039626
2990	0.004297175302298305	2990	0.2770421337855683
2995	0.004307472681203649	2995	0.2850498973453967
3000	0.004318363950306652	3000	0.2934220255873831
3005	0.004329856461260972	3005	0.30218115279330177
3010	0.004341957889557451	3010	0.31135172472908745
3015	0.004354676243283048	3015	0.3209601779100414
3020	0.004368019872300251	3020	0.3310351402070004
3025	0.004381997477864924	3025	0.34160765578751723
3030	0.0043966181227015596	3030	0.3527114378732772
3035	0.004411891241555974	3035	0.36438315337291544
3040	0.004427826652246629	3040	0.3766627441372413
3045	0.004444434567236965	3045	0.3895937904053204
3050	0.004461725605752409	3050	0.40322392299431264
3055	0.004479710806467087	3055	0.41760529197012763
3060	0.00449840164078668	3060	0.43279510096579943
3065	0.00451781002675541	3065	0.4488562180478999
3070	0.004537948343616757	3070	0.4658578761415055
3075	0.004558829447059208	3075	0.4838764786043288
3080	0.004580466685180175	3080	0.5029965287096032
3085	0.004602873915203172	3085	0.5233117057081486
3090	0.004626065520985375	3090	0.5449261149904652
3095	0.004650056431354899	3095	0.5679557459169062
3100	0.004674862139319462	3100	0.5925301784645671
3105	0.004700498722190596	3105	0.6187945893970306
3110	0.004726982862670197	3110	0.6469121207859407
3115	0.004754331870949055	3115	0.6770666891879633
3120	0.004782563707869999	3120	0.7094663336660911
3125	0.00481169700921151	3125	0.7443472265782862
3130	0.004841751111151104	3130	0.7819785046077435
3135	0.004872746076971414	3135	0.8226681215971829
3140	0.004904702725075854	3140	0.8667699831672457
3145	0.004937642658384908	3145	0.9146927011884742
3150	0.00497158829518858	3150	0.9669104115422918
3155	0.005006562901535318	3155	1.023976242196416
3160	0.005042590625242859	3160	1.0865392163825205
3165	0.005079696531621953	3165	1.1553656511282127
3170	0.00511790664100978	3170	1.2313664997477263
3175	0.0051572479682162045	3175	1.315632641518432
3180	0.005197748563992818	3180	1.4094809249118374
3185	0.005239437558641924	3185	1.5145149512498823
3190	0.005282345207890494	3190	1.6327063489810425
3195	0.005326502941162491	3195	1.7665049689248062
3200	0.0053719434123919736	3200	1.9189905822233988
3205	0.00541870055352913	3205	2.094085226631865
3210	0.005466809630901811	3210	2.2968559610669312
3215	0.005516307304606439	3215	2.5339553808410855
3220	0.00556723169111423	3220	2.814277207151583
3225	0.005619622429291846	3225	3.1499568465080303
3230	0.005673520750049626	3230	3.557942232303729
3235	0.005728969549845859	3235	4.062539987484302
3240	0.005786013468291985	3240	4.6996949573146365
3245	0.005844698970121461	3245	5.524488023900974
3250	0.005905074431804274	3250	6.624915651249784
3255	0.005967190233109934	3255	8.14865470566905
3260	0.006031098853944402	3260	10.35848797344848
3265	0.006096854976810876	3265	13.755789102796934
3270	0.006164515595270963	3270	19.378159404176213
3275	0.0062341401288115595	3275	29.564197765636816
3280	0.0063057905445541625	3280	49.804353736727535
3285	0.006379531486277369	3285	89.34638282251875
3290	0.006455430411260402	3290	126.48898358429336
3295	0.006533557735495862	3295	95.502303191623
3300	0.0066139869878639014	3300	55.263328231010895
3305	0.006696794973908	3305	34.988260710026374
3310	0.006782061949904834	3310	25.82695981045874
3315	0.006869871807978028	3315	21.96364142074252
3320	0.006960312273068007	3320	21.051933627971795
3325	0.007053475112638714	3325	22.287467809788808
3330	0.007149456360076856	3330	25.667244437186646
3335	0.0072483565528215195	3335	31.873208114315748
3340	0.00735028098635226	3340	42.611290067436926
3345	0.007455339985262682	3345	61.707119705304905
3350	0.007563649192755534	3350	98.06140338021969
3355	0.007675329880015141	3355	172.51213267949518
3360	0.007790509277045001	3360	313.8062958423199
3365	0.007909320926703973	3365	408.2610676329752
3370	0.008031905063835236	3370	277.18002868442943
3375	0.008158409021559747	3375	150.31814019670827
3380	0.008288987667002527	3380	86.516206809449
3385	0.00842380386893773	3385	54.664250069271844
3390	0.008563029000079861	3390	37.280821785817025
3395	0.008706843477016502	3395	26.943093156146894
3400	0.00885543734107589	3400	20.350829970964874
3405	0.00900901088375428	3405	15.907447367322728
3410	0.009167775320697595	3410	12.776815444733781
3415	0.009331953518644421	3415	10.490436388676887
3420	0.009501780780198227	3420	8.77053331277775
3425	0.009677505691812567	3425	7.44441917742713
3430	0.009859391040951073	3430	6.400356437527353
3435	0.010047714809032868	3435	5.563536420985036
3440	0.010242771247503241	3440	4.882382329553052
3445	0.010444872045190576	3445	4.320416335198654
3450	0.010654347596036244	3450	3.8512569923378326
3455	0.010871548377330054	3455	3.4554452647860865
3460	0.011096846449766926	3460	3.118374816472485
3465	0.011330637091981632	3465	2.828909084630933
3470	0.011573340583741197	3470	2.578436872295223
3475	0.011825404153706968	3475	2.3602146302189406
3480	0.012087304109652901	3480	2.1689002018459895
3485	0.012359548171281855	3485	2.0002169278550848
3490	0.012642678028362626	3490	1.8507080811006305
3495	0.01293727214987047	3495	1.7175549080630805
3500	0.013243948873216269	3500	1.5984401240369404
3505	0.013563369806569048	3505	1.4914443336004708
3510	0.013896243581802619	3510	1.394966601821814
3515	0.014243330000836508	3515	1.307662946813964
3520	0.014605444624221222	3520	1.2283982751397782
3525	0.014983463857892171	3525	1.156208502426929
3530	0.015378330602270023	3530	1.0902704636001235
3535	0.015791060537541174	3535	1.0298778330119958
3540	0.01622274913028235	3540	0.9744217196092686
3545	0.0166745794599283	3545	0.9233749269190398
3550	0.017147830979325436	3550	0.8762791068635705
3555	0.017643889342263363	3555	0.8327342142986669
3560	0.018164257453041614	3560	0.7923898025860687
3565	0.018710567919567576	3565	0.7549378013851008
3570	0.01928459712313344	3570	0.7201064947060141
3575	0.019888281156059808	3575	0.6876554762514402
3580	0.02052373392429328	3580	0.6573714046520133
3585	0.021193267767662522	3585	0.6290644166543947
3590	0.021899417018183338	3590	0.6025650840667534
3595	0.02264496499955492	3595	0.5777218221116721
3600	0.023432975072644146	3600	0.554398674132081
3605	0.02426682645725575	3605	0.5324734113633964
3610	0.02515025571624101	3610	0.5118358975007061
3615	0.026087404982361236	3615	0.49238667664705293
3620	0.02708287825226491	3620	0.47403575038413237
3625	0.028141807379959267	3625	0.4567015155131818
3630	0.029269929793564867	3630	0.44030983874613655
3635	0.030473680459838177	3635	0.4247932485000161
3640	0.03176030126595909	3640	0.4100902271296854
3645	0.033137971825173744	3645	0.39614458955883736
3650	0.034615966807768475	3650	0.3829049364418927
3655	0.036204846342769555	3655	0.3703241717947118
3660	0.03791668795664769	3660	0.35835907653686605
3665	0.039765371094402695	3665	0.34696993064686416
3670	0.04176692876530755	3670	0.33612017768776725
3675	0.04393998564645451	3675	0.3257761263494144
3680	0.046306308613862195	3680	0.31590668440370995
3685	0.048891504973386825	3685	0.30648312110451115
3690	0.05172591686809942	3690	0.2974788546027631
3695	0.054845779336130565	3695	0.28886926140638786
3700	0.058294737222789064	3700	0.28063150530599773
3705	0.062125857261686804	3705	0.2727443835224871
3710	0.06640433362033993	3710	0.26518818811982875
3715	0.0712111803634222	3715	0.25794458097333733
3720	0.07664835328994811	3720	0.2509964807964143
3725	0.08284598198559323	3725	0.24432796091249528
3730	0.08997278338649979	3730	0.23792415661788446
3735	0.0982513844147854	3735	0.23177118111900932
3740	0.10798141615677967	3740	0.22585604914740215
3745	0.11957526771743925	3745	0.22016660745999395
3750	0.1336151329762393	3750	0.2146914715232673
3755	0.15094718590358502	3755	0.2094199677593079
3760	0.17284319965697054	3760	0.2043420808013907
3765	0.20129052794185126	3765	0.19944840526777624
3770	0.23953980849947948	3770	0.19473010161602172
3775	0.2932028176178111	3775	0.1901788556873048
3780	0.3726092124244328	3780	0.18578684159186046
3785	0.4982691588246514	3785	0.1815466876233585
3790	0.7145351417809284	3790	0.17745144492252912
3795	1.124798153204489	3795	0.17349455863910435
3800	1.9572100475221634	3800	0.16966984136665328
3805	3.301565625754962	3805	0.16597144864754598
3810	3.433743223321957	3810	0.16239385636543213
3815	2.126934083565655	3815	0.1589318398605694
3820	1.2714024906180137	3820	0.155580454619344
3825	0.8706611590591193	3825	0.1523350184036199
3830	0.6845375051472675	3830	0.14919109469833627
3835	0.6020678943074138	3835	0.14614447736721584
3840	0.5775226047713066	3840	0.14319117641670476
3845	0.5921892174897365	3845	0.14032740477747127
3850	0.6398573919852577	3850	0.13754956602106133
3855	0.721725148006764	3855	0.1348542429367513
3860	0.8453866127847984	3860	0.13223818690033823
3865	1.0264953906439294	3865	0.12969830797264936
3870	1.2937206545274333	3870	0.12723166567100508
3875	1.6999447304104485	3875	0.12483546036179544
3880	2.347785612674337	3880	0.12250702522678562
3885	3.4515453309331647	3885	0.12024381875979817
3890	5.4967432199635775	3890	0.11804341775407617
3895	9.625123178263733	3895	0.11590351074394578
3900	17.735092439791607	3900	0.11382189186740711
3905	25.149366403377922	3905	0.11179645511901867
3910	18.469181475870066	3910	0.10982518896492885
3915	10.050684275933962	3915	0.1079061712941731
3920	5.69188764645284	3920	0.10603756468242125
3925	3.5393106185507213	3925	0.10421761194624155
3930	2.3818509886663426	3930	0.10244463196766752
3935	1.7025135431766338	3935	0.10071701577042386
3940	1.2740634689474037	3940	0.09903322283060323
3945	0.9879582004726218	3945	0.09739177760590063
3950	0.7879938557230984	3950	0.09579126626871423
3955	0.6429821243058974	3955	0.09423033362952478
3960	0.534583896476116	3960	0.09270768023797771
3965	0.45147974497343135	3965	0.09122205965001952
3970	0.38639140629377206	3970	0.08977227585029379
3975	0.33447330768002126	3975	0.08835718081978541
3980	0.29240152517467155	3980	0.08697567223942328
3985	0.2578360282359785	3985	0.08562669132101508
3990	0.22909164637493468	3990	0.08430922075749991
3995	0.2049302987613065	3995	0.0830222827850672
