# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 14.9900 fs, Time steps = [10.0000] as
# Kick = [0.001, 0, 0]
# Gaussian folding, Width = 0.1500 eV = 0.005512 Hartree <=> FWHM = 0.353223 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.400000    -2.5377525215e+00     0.0000000000e+00     0.0000000000e+00
   18.450000    -2.5407925363e+00     0.0000000000e+00     0.0000000000e+00
   18.500000    -2.5436576448e+00     0.0000000000e+00     0.0000000000e+00
   18.550000    -2.5463449332e+00     0.0000000000e+00     0.0000000000e+00
   18.600000    -2.5489512019e+00     0.0000000000e+00     0.0000000000e+00
   18.650000    -2.5515641250e+00     0.0000000000e+00     0.0000000000e+00
   18.700000    -2.5541638673e+00     0.0000000000e+00     0.0000000000e+00
   18.750000    -2.5566495804e+00     0.0000000000e+00     0.0000000000e+00
   18.800000    -2.5589599592e+00     0.0000000000e+00     0.0000000000e+00
   18.850000    -2.5611476599e+00     0.0000000000e+00     0.0000000000e+00
   18.900000    -2.5633210485e+00     0.0000000000e+00     0.0000000000e+00
   18.950000    -2.5655210439e+00     0.0000000000e+00    -0.0000000000e+00
   19.000000    -2.5676762918e+00     0.0000000000e+00    -0.0000000000e+00
   19.050000    -2.5696887972e+00     0.0000000000e+00    -0.0000000000e+00
   19.100000    -2.5715504231e+00     0.0000000000e+00     0.0000000000e+00
   19.150000    -2.5733547779e+00     0.0000000000e+00     0.0000000000e+00
   19.200000    -2.5751906827e+00     0.0000000000e+00     0.0000000000e+00
   19.250000    -2.5770411246e+00     0.0000000000e+00     0.0000000000e+00
   19.300000    -2.5788052124e+00     0.0000000000e+00     0.0000000000e+00
   19.350000    -2.5804175935e+00     0.0000000000e+00     0.0000000000e+00
   19.400000    -2.5819264512e+00     0.0000000000e+00     0.0000000000e+00
   19.450000    -2.5834393848e+00     0.0000000000e+00     0.0000000000e+00
   19.500000    -2.5850001260e+00     0.0000000000e+00     0.0000000000e+00
   19.550000    -2.5865394727e+00     0.0000000000e+00     0.0000000000e+00
   19.600000    -2.5879574988e+00     0.0000000000e+00     0.0000000000e+00
   19.650000    -2.5892414251e+00     0.0000000000e+00     0.0000000000e+00
   19.700000    -2.5904820731e+00     0.0000000000e+00     0.0000000000e+00
   19.750000    -2.5917697786e+00     0.0000000000e+00     0.0000000000e+00
   19.800000    -2.5930908246e+00     0.0000000000e+00     0.0000000000e+00
   19.850000    -2.5943448398e+00     0.0000000000e+00     0.0000000000e+00
   19.900000    -2.5954629210e+00     0.0000000000e+00     0.0000000000e+00
   19.950000    -2.5964891025e+00     0.0000000000e+00     0.0000000000e+00
   20.000000    -2.5975304314e+00     0.0000000000e+00     0.0000000000e+00
   20.050000    -2.5986337227e+00     0.0000000000e+00     0.0000000000e+00
   20.100000    -2.5997323293e+00     0.0000000000e+00     0.0000000000e+00
   20.150000    -2.6007248282e+00     0.0000000000e+00     0.0000000000e+00
   20.200000    -2.6015941049e+00     0.0000000000e+00     0.0000000000e+00
   20.250000    -2.6024283443e+00     0.0000000000e+00     0.0000000000e+00
   20.300000    -2.6033195248e+00     0.0000000000e+00     0.0000000000e+00
   20.350000    -2.6042574743e+00     0.0000000000e+00     0.0000000000e+00
   20.400000    -2.6051426984e+00     0.0000000000e+00     0.0000000000e+00
   20.450000    -2.6059030552e+00     0.0000000000e+00     0.0000000000e+00
   20.500000    -2.6065785811e+00     0.0000000000e+00     0.0000000000e+00
   20.550000    -2.6072758214e+00     0.0000000000e+00     0.0000000000e+00
   20.600000    -2.6080447881e+00     0.0000000000e+00     0.0000000000e+00
   20.650000    -2.6088216458e+00     0.0000000000e+00     0.0000000000e+00
   20.700000    -2.6095037767e+00     0.0000000000e+00     0.0000000000e+00
   20.750000    -2.6100699179e+00     0.0000000000e+00     0.0000000000e+00
   20.800000    -2.6106056538e+00     0.0000000000e+00     0.0000000000e+00
   20.850000    -2.6112046215e+00     0.0000000000e+00     0.0000000000e+00
   20.900000    -2.6118603359e+00     0.0000000000e+00     0.0000000000e+00
   20.950000    -2.6124744393e+00     0.0000000000e+00     0.0000000000e+00
   21.000000    -2.6129717755e+00     0.0000000000e+00     0.0000000000e+00
   21.050000    -2.6133884536e+00     0.0000000000e+00     0.0000000000e+00
   21.100000    -2.6138304877e+00     0.0000000000e+00     0.0000000000e+00
   21.150000    -2.6143511218e+00     0.0000000000e+00     0.0000000000e+00
   21.200000    -2.6148895148e+00     0.0000000000e+00     0.0000000000e+00
   21.250000    -2.6153420903e+00     0.0000000000e+00     0.0000000000e+00
   21.300000    -2.6156835658e+00     0.0000000000e+00     0.0000000000e+00
   21.350000    -2.6159969043e+00     0.0000000000e+00     0.0000000000e+00
   21.400000    -2.6163773597e+00     0.0000000000e+00     0.0000000000e+00
   21.450000    -2.6168222185e+00     0.0000000000e+00     0.0000000000e+00
   21.500000    -2.6172344676e+00     0.0000000000e+00     0.0000000000e+00
   21.550000    -2.6175361166e+00     0.0000000000e+00     0.0000000000e+00
   21.600000    -2.6177593772e+00     0.0000000000e+00     0.0000000000e+00
   21.650000    -2.6180096605e+00     0.0000000000e+00     0.0000000000e+00
   21.700000    -2.6183434326e+00     0.0000000000e+00     0.0000000000e+00
   21.750000    -2.6187029869e+00     0.0000000000e+00     0.0000000000e+00
   21.800000    -2.6189839893e+00     0.0000000000e+00     0.0000000000e+00
   21.850000    -2.6191572361e+00     0.0000000000e+00     0.0000000000e+00
   21.900000    -2.6193030181e+00     0.0000000000e+00     0.0000000000e+00
   21.950000    -2.6195181301e+00     0.0000000000e+00     0.0000000000e+00
   22.000000    -2.6198036807e+00     0.0000000000e+00     0.0000000000e+00
   22.050000    -2.6200641791e+00     0.0000000000e+00     0.0000000000e+00
   22.100000    -2.6202189570e+00     0.0000000000e+00     0.0000000000e+00
   22.150000    -2.6202963376e+00     0.0000000000e+00     0.0000000000e+00
   22.200000    -2.6204010332e+00     0.0000000000e+00     0.0000000000e+00
   22.250000    -2.6205926948e+00     0.0000000000e+00     0.0000000000e+00
   22.300000    -2.6208168648e+00     0.0000000000e+00     0.0000000000e+00
   22.350000    -2.6209686317e+00     0.0000000000e+00    -0.0000000000e+00
   22.400000    -2.6210149528e+00     0.0000000000e+00    -0.0000000000e+00
   22.450000    -2.6210333796e+00     0.0000000000e+00    -0.0000000000e+00
   22.500000    -2.6211221521e+00     0.0000000000e+00    -0.0000000000e+00
   22.550000    -2.6212862284e+00     0.0000000000e+00    -0.0000000000e+00
   22.600000    -2.6214317990e+00     0.0000000000e+00    -0.0000000000e+00
   22.650000    -2.6214756609e+00     0.0000000000e+00    -0.0000000000e+00
   22.700000    -2.6214422460e+00     0.0000000000e+00    -0.0000000000e+00
   22.750000    -2.6214354582e+00     0.0000000000e+00    -0.0000000000e+00
   22.800000    -2.6215180784e+00     0.0000000000e+00    -0.0000000000e+00
   22.850000    -2.6216389941e+00     0.0000000000e+00    -0.0000000000e+00
   22.900000    -2.6216928844e+00     0.0000000000e+00    -0.0000000000e+00
   22.950000    -2.6216429421e+00     0.0000000000e+00    -0.0000000000e+00
   23.000000    -2.6215639036e+00     0.0000000000e+00    -0.0000000000e+00
   23.050000    -2.6215553445e+00     0.0000000000e+00    -0.0000000000e+00
   23.100000    -2.6216260847e+00     0.0000000000e+00    -0.0000000000e+00
   23.150000    -2.6216841421e+00     0.0000000000e+00    -0.0000000000e+00
   23.200000    -2.6216439150e+00     0.0000000000e+00    -0.0000000000e+00
   23.250000    -2.6215259368e+00     0.0000000000e+00    -0.0000000000e+00
   23.300000    -2.6214331844e+00     0.0000000000e+00    -0.0000000000e+00
   23.350000    -2.6214315006e+00     0.0000000000e+00    -0.0000000000e+00
   23.400000    -2.6214732020e+00     0.0000000000e+00    -0.0000000000e+00
   23.450000    -2.6214527182e+00     0.0000000000e+00    -0.0000000000e+00
   23.500000    -2.6213295487e+00     0.0000000000e+00    -0.0000000000e+00
   23.550000    -2.6211755344e+00     0.0000000000e+00    -0.0000000000e+00
   23.600000    -2.6210914681e+00     0.0000000000e+00    -0.0000000000e+00
   23.650000    -2.6210900319e+00     0.0000000000e+00    -0.0000000000e+00
   23.700000    -2.6210812079e+00     0.0000000000e+00    -0.0000000000e+00
   23.750000    -2.6209771282e+00     0.0000000000e+00    -0.0000000000e+00
   23.800000    -2.6207944179e+00     0.0000000000e+00    -0.0000000000e+00
   23.850000    -2.6206350044e+00     0.0000000000e+00    -0.0000000000e+00
   23.900000    -2.6205677143e+00     0.0000000000e+00    -0.0000000000e+00
   23.950000    -2.6205483672e+00     0.0000000000e+00    -0.0000000000e+00
   24.000000    -2.6204712979e+00     0.0000000000e+00    -0.0000000000e+00
   24.050000    -2.6202923828e+00     0.0000000000e+00    -0.0000000000e+00
   24.100000    -2.6200804855e+00     0.0000000000e+00    -0.0000000000e+00
   24.150000    -2.6199374916e+00     0.0000000000e+00    -0.0000000000e+00
   24.200000    -2.6198799357e+00     0.0000000000e+00    -0.0000000000e+00
   24.250000    -2.6198198944e+00     0.0000000000e+00    -0.0000000000e+00
   24.300000    -2.6196673639e+00     0.0000000000e+00    -0.0000000000e+00
   24.350000    -2.6194350531e+00     0.0000000000e+00    -0.0000000000e+00
   24.400000    -2.6192237134e+00     0.0000000000e+00    -0.0000000000e+00
   24.450000    -2.6191050701e+00     0.0000000000e+00    -0.0000000000e+00
   24.500000    -2.6190385116e+00     0.0000000000e+00    -0.0000000000e+00
   24.550000    -2.6189184292e+00     0.0000000000e+00    -0.0000000000e+00
   24.600000    -2.6186971469e+00     0.0000000000e+00    -0.0000000000e+00
   24.650000    -2.6184404702e+00     0.0000000000e+00    -0.0000000000e+00
   24.700000    -2.6182512475e+00     0.0000000000e+00    -0.0000000000e+00
   24.750000    -2.6181498493e+00     0.0000000000e+00    -0.0000000000e+00
   24.800000    -2.6180505708e+00     0.0000000000e+00    -0.0000000000e+00
   24.850000    -2.6178614031e+00     0.0000000000e+00    -0.0000000000e+00
   24.900000    -2.6175911317e+00     0.0000000000e+00    -0.0000000000e+00
   24.950000    -2.6173392049e+00     0.0000000000e+00    -0.0000000000e+00
   25.000000    -2.6171801553e+00     0.0000000000e+00    -0.0000000000e+00
   25.050000    -2.6170769989e+00     0.0000000000e+00    -0.0000000000e+00
   25.100000    -2.6169243314e+00     0.0000000000e+00    -0.0000000000e+00
   25.150000    -2.6166709983e+00     0.0000000000e+00    -0.0000000000e+00
   25.200000    -2.6163796662e+00     0.0000000000e+00    -0.0000000000e+00
   25.250000    -2.6161540140e+00     0.0000000000e+00    -0.0000000000e+00
   25.300000    -2.6160182233e+00     0.0000000000e+00    -0.0000000000e+00
   25.350000    -2.6158889275e+00    -0.0000000000e+00    -0.0000000000e+00
   25.400000    -2.6156722427e+00    -0.0000000000e+00    -0.0000000000e+00
   25.450000    -2.6153730278e+00    -0.0000000000e+00    -0.0000000000e+00
   25.500000    -2.6150893003e+00    -0.0000000000e+00    -0.0000000000e+00
   25.550000    -2.6148983032e+00    -0.0000000000e+00    -0.0000000000e+00
   25.600000    -2.6147667320e+00    -0.0000000000e+00    -0.0000000000e+00
   25.650000    -2.6145895341e+00    -0.0000000000e+00    -0.0000000000e+00
   25.700000    -2.6143121515e+00    -0.0000000000e+00    -0.0000000000e+00
   25.750000    -2.6139940347e+00    -0.0000000000e+00    -0.0000000000e+00
   25.800000    -2.6137395574e+00    -0.0000000000e+00    -0.0000000000e+00
   25.850000    -2.6135766821e+00     0.0000000000e+00    -0.0000000000e+00
   25.900000    -2.6134244954e+00     0.0000000000e+00    -0.0000000000e+00
   25.950000    -2.6131873696e+00     0.0000000000e+00    -0.0000000000e+00
   26.000000    -2.6128662369e+00     0.0000000000e+00    -0.0000000000e+00
   26.050000    -2.6125575572e+00     0.0000000000e+00    -0.0000000000e+00
   26.100000    -2.6123411817e+00     0.0000000000e+00    -0.0000000000e+00
   26.150000    -2.6121875325e+00     0.0000000000e+00    -0.0000000000e+00
   26.200000    -2.6119920524e+00     0.0000000000e+00    -0.0000000000e+00
   26.250000    -2.6116968592e+00     0.0000000000e+00    -0.0000000000e+00
   26.300000    -2.6113581124e+00     0.0000000000e+00    -0.0000000000e+00
   26.350000    -2.6110807430e+00     0.0000000000e+00    -0.0000000000e+00
   26.400000    -2.6108964580e+00     0.0000000000e+00    -0.0000000000e+00
   26.450000    -2.6107269076e+00     0.0000000000e+00    -0.0000000000e+00
   26.500000    -2.6104748536e+00     0.0000000000e+00    -0.0000000000e+00
   26.550000    -2.6101373048e+00     0.0000000000e+00    -0.0000000000e+00
   26.600000    -2.6098090373e+00     0.0000000000e+00    -0.0000000000e+00
   26.650000    -2.6095724053e+00     0.0000000000e+00    -0.0000000000e+00
   26.700000    -2.6094015975e+00     0.0000000000e+00    -0.0000000000e+00
   26.750000    -2.6091926961e+00     0.0000000000e+00    -0.0000000000e+00
   26.800000    -2.6088845761e+00     0.0000000000e+00    -0.0000000000e+00
   26.850000    -2.6085300349e+00     0.0000000000e+00    -0.0000000000e+00
   26.900000    -2.6082344217e+00     0.0000000000e+00    -0.0000000000e+00
   26.950000    -2.6080331461e+00     0.0000000000e+00    -0.0000000000e+00
   27.000000    -2.6078505286e+00     0.0000000000e+00    -0.0000000000e+00
   27.050000    -2.6075878540e+00     0.0000000000e+00    -0.0000000000e+00
   27.100000    -2.6072382158e+00     0.0000000000e+00    -0.0000000000e+00
   27.150000    -2.6068945820e+00     0.0000000000e+00    -0.0000000000e+00
   27.200000    -2.6066416994e+00     0.0000000000e+00    -0.0000000000e+00
   27.250000    -2.6064575593e+00     0.0000000000e+00    -0.0000000000e+00
   27.300000    -2.6062390241e+00     0.0000000000e+00    -0.0000000000e+00
   27.350000    -2.6059218123e+00     0.0000000000e+00    -0.0000000000e+00
   27.400000    -2.6055552909e+00     0.0000000000e+00    -0.0000000000e+00
   27.450000    -2.6052450878e+00     0.0000000000e+00    -0.0000000000e+00
   27.500000    -2.6050302679e+00     0.0000000000e+00    -0.0000000000e+00
   27.550000    -2.6048379246e+00     0.0000000000e+00    -0.0000000000e+00
   27.600000    -2.6045680008e+00     0.0000000000e+00     0.0000000000e+00
   27.650000    -2.6042096875e+00     0.0000000000e+00     0.0000000000e+00
   27.700000    -2.6038540212e+00     0.0000000000e+00     0.0000000000e+00
   27.750000    -2.6035880288e+00     0.0000000000e+00     0.0000000000e+00
   27.800000    -2.6033935333e+00     0.0000000000e+00     0.0000000000e+00
   27.850000    -2.6031683179e+00     0.0000000000e+00     0.0000000000e+00
   27.900000    -2.6028450334e+00     0.0000000000e+00     0.0000000000e+00
   27.950000    -2.6024695527e+00     0.0000000000e+00     0.0000000000e+00
   28.000000    -2.6021476413e+00     0.0000000000e+00     0.0000000000e+00
   28.050000    -2.6019219670e+00     0.0000000000e+00     0.0000000000e+00
   28.100000    -2.6017224950e+00     0.0000000000e+00     0.0000000000e+00
   28.150000    -2.6014479627e+00     0.0000000000e+00     0.0000000000e+00
   28.200000    -2.6010836752e+00     0.0000000000e+00     0.0000000000e+00
   28.250000    -2.6007186174e+00     0.0000000000e+00     0.0000000000e+00
   28.300000    -2.6004419793e+00     0.0000000000e+00     0.0000000000e+00
   28.350000    -2.6002394406e+00     0.0000000000e+00     0.0000000000e+00
   28.400000    -2.6000098438e+00     0.0000000000e+00     0.0000000000e+00
   28.450000    -2.5996828644e+00     0.0000000000e+00     0.0000000000e+00
   28.500000    -2.5993008219e+00     0.0000000000e+00     0.0000000000e+00
   28.550000    -2.5989694780e+00     0.0000000000e+00     0.0000000000e+00
   28.600000    -2.5987350464e+00     0.0000000000e+00     0.0000000000e+00
   28.650000    -2.5985304583e+00     0.0000000000e+00     0.0000000000e+00
   28.700000    -2.5982533834e+00     0.0000000000e+00     0.0000000000e+00
   28.750000    -2.5978852628e+00     0.0000000000e+00     0.0000000000e+00
   28.800000    -2.5975129113e+00     0.0000000000e+00     0.0000000000e+00
   28.850000    -2.5972275626e+00     0.0000000000e+00     0.0000000000e+00
   28.900000    -2.5970187723e+00     0.0000000000e+00     0.0000000000e+00
   28.950000    -2.5967865789e+00     0.0000000000e+00     0.0000000000e+00
   29.000000    -2.5964577792e+00     0.0000000000e+00     0.0000000000e+00
   29.050000    -2.5960710835e+00     0.0000000000e+00     0.0000000000e+00
   29.100000    -2.5957321087e+00     0.0000000000e+00     0.0000000000e+00
   29.150000    -2.5954905517e+00     0.0000000000e+00     0.0000000000e+00
   29.200000    -2.5952824008e+00     0.0000000000e+00     0.0000000000e+00
   29.250000    -2.5950043964e+00     0.0000000000e+00    -0.0000000000e+00
   29.300000    -2.5946341421e+00     0.0000000000e+00    -0.0000000000e+00
   29.350000    -2.5942561668e+00     0.0000000000e+00    -0.0000000000e+00
   29.400000    -2.5939636253e+00     0.0000000000e+00    -0.0000000000e+00
   29.450000    -2.5937499636e+00     0.0000000000e+00    -0.0000000000e+00
   29.500000    -2.5935165511e+00     0.0000000000e+00    -0.0000000000e+00
   29.550000    -2.5931874055e+00     0.0000000000e+00    -0.0000000000e+00
   29.600000    -2.5927975772e+00     0.0000000000e+00    -0.0000000000e+00
   29.650000    -2.5924523964e+00     0.0000000000e+00    -0.0000000000e+00
   29.700000    -2.5922049772e+00     0.0000000000e+00    -0.0000000000e+00
   29.750000    -2.5919944510e+00     0.0000000000e+00    -0.0000000000e+00
   29.800000    -2.5917167690e+00    -0.0000000000e+00    -0.0000000000e+00
   29.850000    -2.5913457283e+00    -0.0000000000e+00    -0.0000000000e+00
   29.900000    -2.5909634593e+00    -0.0000000000e+00    -0.0000000000e+00
   29.950000    -2.5906649131e+00    -0.0000000000e+00    -0.0000000000e+00
   30.000000    -2.5904474348e+00    -0.0000000000e+00    -0.0000000000e+00
